row_id,sales,quantity,discount,profit
4855,8.94,3,0.0,0.6258
4856,9.24,3,0.0,4.4352
4857,70.008,3,0.2,24.5028
4858,77.6,4,0.0,38.024
4859,464.85,9,0.0,92.97
4860,10.192,7,0.2,1.0192
4861,1793.98,2,0.0,843.1706
4862,758.352,6,0.2,265.4232
4863,20.368,1,0.2,7.3834
4864,49.848,3,0.2,16.8237
4865,239.97,3,0.0,67.1916
4866,2404.704,6,0.2,150.294
4867,563.024,11,0.2,190.0206
4868,344.91,3,0.0,10.3473
4869,8.64,3,0.0,4.2336
4870,89.988,2,0.4,-14.998
4871,229.544,7,0.2,83.2097
4872,1.824,2,0.2,0.6156
4873,18.32,5,0.8,-46.716
4874,48.816,3,0.2,-11.5938
4875,1.188,1,0.8,-1.9602
4876,119.8,5,0.2,29.95
4877,61.568,2,0.2,4.6176
4878,6.192,3,0.2,0.4644
4879,2.214,3,0.7,-1.476
4880,5.32,2,0.0,2.6068
4881,975.92,4,0.0,292.776
4882,2249.91,9,0.0,517.4793
4883,59.92,4,0.0,16.7776
4884,171.2,5,0.2,64.2
4885,3.36,2,0.0,0.8736
4886,114.2,5,0.0,52.532
4887,182.67,3,0.0,52.9743
4888,101.7,6,0.0,6.102
4889,1126.02,3,0.0,56.301
4890,1263.3,6,0.0,315.825
4891,8.82,3,0.0,2.5578
4892,37.94,2,0.0,18.2112
4893,4.2,2,0.0,1.176
4894,227.28,2,0.0,2.2728
4895,47.9,1,0.0,22.992
4896,61.96,2,0.0,30.3604
4897,1117.92,4,0.0,55.896
4898,183.372,2,0.3,-7.8588
4899,7.968,2,0.2,2.8884
4900,26.352,8,0.7,-18.4464
4901,481.32,4,0.0,125.1432
4902,13.98,1,0.0,3.6348
4903,25.92,6,0.2,9.072
4904,91.59,3,0.0,42.1314
4905,674.058,3,0.3,-19.2588
4906,22.92,4,0.0,11.0016
4907,269.9,5,0.0,16.194
4908,11.808,8,0.7,-8.6592
4909,9.588,2,0.4,-2.0774
4910,18.336,3,0.2,6.6468
4911,36.288,7,0.2,12.7008
4912,111.984,2,0.2,6.999
4913,5.97,5,0.7,-4.577
4914,2.508,2,0.7,-1.8392
4915,35.96,2,0.0,10.4284
4916,14.952,3,0.2,5.4201
4917,67.144,7,0.2,5.8751
4918,254.058,3,0.3,-32.6646
4919,173.94,3,0.0,38.2668
4920,231.98,2,0.0,67.2742
4921,2.296,2,0.8,-3.9032
4922,96.08,2,0.0,46.1184
4923,3.62,2,0.0,1.1946
4924,629.1,6,0.0,301.968
4925,90.48,2,0.0,23.5248
4926,14.88,2,0.0,3.72
4927,91.275,1,0.5,-67.5435
4928,19.44,3,0.0,9.3312
4929,897.15,3,0.0,251.202
4930,57.75,5,0.0,16.17
4931,14.94,3,0.0,7.0218
4932,23.1,2,0.0,6.93
4933,12.536,1,0.2,4.2309
4934,1.08,2,0.7,-0.792
4935,4.512,3,0.2,0.846
4936,16.776,3,0.2,1.6776
4937,33.74,7,0.0,15.5204
4938,1325.85,5,0.0,238.653
4939,333.999,3,0.15,3.9294
4940,19.9,5,0.0,6.567
4941,1268.82,9,0.0,266.4522
4942,283.92,4,0.0,82.3368
4943,5.68,2,0.0,1.7608
4944,375.34,1,0.0,18.767
4945,96.08,2,0.0,46.1184
4946,11.68,2,0.2,3.942
4947,4.36,2,0.0,1.7876
4948,29.24,4,0.0,13.7428
4949,117.488,7,0.2,41.1208
4950,18.84,3,0.0,6.0288
4951,12.42,3,0.0,5.2164
4952,12.96,2,0.0,6.2208
4953,69.48,1,0.0,20.844
4954,85.9,2,0.0,2.577
4955,18.06,7,0.0,4.6956
4956,79.14,3,0.0,36.4044
4957,37.4,2,0.0,14.212
4958,2.512,2,0.8,-4.396
4959,18.864,9,0.2,6.1308
4960,61.192,1,0.2,6.1192
4961,67.84,1,0.0,18.3168
4962,48.712,1,0.2,5.4801
4963,17.94,3,0.0,4.6644
4964,242.94,3,0.0,4.8588
4965,7.764,4,0.7,-5.176
4966,467.04,4,0.2,58.38
4967,128.85,3,0.0,3.8655
4968,8.4,2,0.0,4.116
4969,199.98,2,0.0,83.9916
4970,110.98,1,0.0,15.5372
4971,207.984,2,0.2,-28.5978
4972,36.112,2,0.2,12.6392
4973,35.568,2,0.2,5.7798
4974,88.768,2,0.2,31.0688
4975,12.9,2,0.0,6.321
4976,717.12,9,0.2,152.388
4977,21.36,5,0.2,7.209
4978,6.688,2,0.2,2.3408
4979,773.94,6,0.0,224.4426
4980,20.568,3,0.2,1.5426
4981,4.356,2,0.8,-11.7612
4982,19.04,4,0.2,-1.428
4983,5.22,2,0.0,2.4012
4984,84.84,3,0.0,22.9068
4985,7.24,5,0.2,1.1765
4986,14.4,5,0.0,7.056
4987,15.552,3,0.2,5.4432
4988,1325.76,6,0.2,149.148
4989,3.108,2,0.7,-2.1756
4990,6.672,3,0.2,2.1684
4991,689.408,4,0.2,77.5584
4992,1889.99,5,0.8,-2929.4845
4993,55.936,8,0.2,18.8784
4994,18.432,8,0.2,5.9904
4995,20.32,5,0.2,3.556
4996,52.064,4,0.2,18.8732
4997,48.784,1,0.2,3.6588
4998,13.092,4,0.7,-10.0372
4999,109.592,1,0.2,8.2194
5000,56.7,5,0.0,27.783
5001,79.99,1,0.0,28.7964
5002,69.5,5,0.0,20.155
5003,191.6,4,0.0,91.968
5004,10.56,2,0.0,5.0688
5005,47.79,3,0.0,16.2486
5006,714.3,5,0.0,207.147
5007,2321.9,2,0.0,1114.512
5008,17.94,3,0.0,3.0498
5009,9.522,1,0.7,-6.9828
5010,791.964,6,0.4,-131.994
5011,4.923,3,0.7,-3.9384
5012,209.979,7,0.7,-356.9643
5013,33.93,3,0.7,-22.62
5014,222.32,7,0.2,25.011
5015,210.564,6,0.4,-52.641
5016,35.168,7,0.2,9.6712
5017,1502.376,4,0.4,-250.396
5018,10.11,3,0.0,3.2352
5019,772.47,3,0.0,146.7693
5020,20.46,2,0.0,5.3196
5021,347.58,3,0.0,17.379
5022,72.64,2,0.0,21.792
5023,772.47,3,0.0,146.7693
5024,39.92,4,0.0,11.1776
5025,33.48,2,0.0,16.4052
5026,461.97,3,0.0,133.9713
5027,137.62,2,0.0,60.5528
5028,302.67,3,0.0,72.6408
5029,239.976,3,0.2,53.9946
5030,8.34,3,0.0,2.1684
5031,8.57,1,0.0,2.2282
5032,119.616,8,0.2,40.3704
5033,212.94,3,0.0,25.5528
5034,26.49,1,0.0,7.4172
5035,687.4,5,0.0,48.118
5036,653.55,3,0.0,111.1035
5037,33.9,2,0.0,2.034
5038,239.96,5,0.2,83.986
5039,199.836,4,0.3,-37.1124
5040,716.0,2,0.0,193.32
5041,221.06,7,0.0,103.8982
5042,67.71,3,0.0,32.5008
5043,129.92,4,0.0,38.976
5044,467.46,9,0.0,191.6586
5045,61.4,5,0.0,28.858
5046,720.76,4,0.0,187.3976
5047,5.184,3,0.2,1.8144
5048,14.7,5,0.0,3.969
5049,8.134,7,0.8,-13.8278
5050,79.984,2,0.2,13.9972
5051,18.54,2,0.0,8.7138
5052,24.4,2,0.2,7.93
5053,195.64,4,0.0,91.9508
5054,398.4,5,0.2,84.66
5055,7.056,3,0.2,0.7938
5056,1352.3976,9,0.32,-437.5404
5057,26.4,5,0.0,11.88
5058,41.88,6,0.0,0.8376
5059,99.846,9,0.7,-83.205
5060,699.98,2,0.0,195.9944
5061,584.82,9,0.0,70.1784
5062,43.98,2,0.0,21.99
5063,377.97,3,0.0,105.8316
5064,123.96,3,0.0,11.1564
5065,391.98,2,0.0,113.6742
5066,383.976,3,0.2,81.5949
5067,1781.682,7,0.4,-653.2834
5068,21.4,5,0.0,6.206
5069,549.99,1,0.0,274.995
5070,167.535,3,0.1,37.23
5071,38.34,3,0.0,17.253
5072,53.88,6,0.0,22.6296
5073,299.98,2,0.0,83.9944
5074,62.8,4,0.0,15.7
5075,13.904,2,0.2,4.5188
5076,744.1,5,0.3,-95.67
5077,44.84,5,0.2,5.605
5078,401.59,2,0.3,-131.951
5079,18.24,3,0.0,8.5728
5080,359.499,3,0.15,-29.6058
5081,10.48,1,0.0,2.8296
5082,20.736,4,0.2,7.2576
5083,35.168,4,0.2,8.3524
5084,64.704,3,0.2,23.4552
5085,105.52,4,0.0,48.5392
5086,5.792,2,0.8,-9.5568
5087,466.158,7,0.4,-93.2316
5088,10.312,1,0.2,-1.289
5089,2.556,3,0.7,-1.7892
5090,7.968,2,0.2,2.8884
5091,8.784,1,0.2,3.1842
5092,3.024,3,0.2,-0.6048
5093,51.45,3,0.0,13.8915
5094,14.016,4,0.8,-31.536
5095,214.95,5,0.5,-120.372
5096,35.04,4,0.2,-7.008
5097,10.776,3,0.6,-4.8492
5098,4.6,2,0.8,-8.05
5099,35.168,2,0.2,-8.3524
5100,19.152,3,0.2,6.4638
5101,4.448,2,0.2,0.3336
5102,5.184,1,0.2,1.8792
5103,15.552,3,0.2,5.4432
5104,40.032,6,0.2,12.51
5105,16.776,3,0.2,5.0328
5106,186.304,4,0.2,13.9728
5107,66.36,4,0.0,23.226
5108,42.048,9,0.2,5.256
5109,67.92,5,0.2,6.792
5110,52.512,6,0.2,19.692
5111,186.912,6,0.2,-35.046
5112,10.048,4,0.2,3.14
5113,17.496,9,0.6,-7.4358
5114,15.552,3,0.2,5.4432
5115,10.776,3,0.2,3.3675
5116,3.304,1,0.2,1.0738
5117,35.48,1,0.0,0.0
5118,34.44,3,0.0,16.1868
5119,629.93,7,0.0,296.0671
5120,79.056,9,0.2,28.6578
5121,232.55,5,0.0,9.302
5122,99.98,2,0.0,42.9914
5123,19.44,3,0.0,9.3312
5124,12.96,2,0.0,6.3504
5125,464.292,9,0.4,-108.3348
5126,68.46,7,0.0,31.4916
5127,2799.96,4,0.0,1371.9804
5128,601.3,2,0.0,198.429
5129,16.99,1,0.0,4.4174
5130,287.97,3,0.0,80.6316
5131,44.82,9,0.0,21.0654
5132,101.12,8,0.0,37.4144
5133,107.976,3,0.2,37.7916
5134,58.73,7,0.0,14.6825
5135,93.344,4,0.2,32.6704
5136,17.05,5,0.0,8.184
5137,8.096,2,0.2,2.7324
5138,30.36,4,0.0,13.0548
5139,23.34,3,0.0,10.9698
5140,51.55,5,0.0,24.2285
5141,119.9,2,0.0,43.164
5142,1317.492,6,0.1,292.776
5143,63.84,8,0.0,18.5136
5144,3.592,1,0.2,1.1225
5145,86.26,2,0.0,29.3284
5146,139.04,4,0.0,38.9312
5147,46.8,4,0.0,16.38
5148,8.544,4,0.2,1.9224
5149,842.376,3,0.2,105.297
5150,1214.85,3,0.0,352.3065
5151,67.78,2,0.0,16.945
5152,39.9,5,0.0,10.374
5153,2.688,1,0.2,0.84
5154,6.6,3,0.0,2.904
5155,28.4,4,0.0,13.064
5156,212.94,3,0.0,34.0704
5157,1001.584,2,0.2,125.198
5158,569.058,3,0.3,-178.8468
5159,14.224,2,0.6,-10.3124
5160,105.584,2,0.2,9.2386
5161,68.72,2,0.2,-14.603
5162,1367.84,8,0.0,259.8896
5163,301.96,2,0.0,33.2156
5164,170.352,3,0.2,-17.0352
5165,3.9,2,0.0,1.521
5166,12.84,3,0.0,5.778
5167,15.84,3,0.0,7.128
5168,563.94,3,0.0,112.788
5169,62.94,3,0.0,11.9586
5170,535.41,3,0.0,160.623
5171,3504.9,5,0.0,700.98
5172,144.12,3,0.0,69.1776
5173,314.55,3,0.0,150.984
5174,3.408,1,0.2,0.8946
5175,2.072,2,0.8,-3.5224
5176,328.3992,3,0.32,-91.7586
5177,53.248,2,0.2,19.968
5178,4.992,3,0.2,1.6848
5179,37.68,2,0.0,15.8256
5180,258.576,2,0.2,19.3932
5181,75.84,2,0.0,29.5776
5182,45.36,7,0.0,21.7728
5183,45.78,3,0.0,22.89
5184,40.29,3,0.0,10.0725
5185,38.71,7,0.0,17.8066
5186,1801.632,6,0.2,-337.806
5187,748.752,8,0.4,-162.2296
5188,199.96,4,0.0,15.9968
5189,1516.2,7,0.0,394.212
5190,167.952,6,0.2,-27.2922
5191,45.04,2,0.2,4.504
5192,23.16,2,0.0,11.58
5193,397.6,5,0.0,43.736
5194,85.96,7,0.0,40.4012
5195,13.12,4,0.0,4.3296
5196,45.66,3,0.0,22.3734
5197,158.13,3,0.0,77.4837
5198,43.6,5,0.2,4.36
5199,3930.072,3,0.2,-786.0144
5200,2.304,1,0.2,0.7776
5201,431.976,3,0.2,32.3982
5202,41.72,7,0.2,5.7365
5203,104.23,7,0.0,28.1421
5204,70.26,3,0.0,18.9702
5205,9.26,2,0.0,3.0558
5206,105.98,2,0.0,4.2392
5207,1.24,1,0.0,0.5828
5208,20.7,2,0.0,9.936
5209,28.9,5,0.0,14.161
5210,27.18,1,0.0,12.7746
5211,465.18,3,0.0,120.9468
5212,36.63,3,0.0,9.8901
5213,51.45,3,0.0,13.8915
5214,7.83,3,0.0,3.6018
5215,35.4,5,0.0,13.452
5216,29.9,5,0.0,13.455
5217,17.48,2,0.0,8.2156
5218,79.14,3,0.0,36.4044
5219,8.4,5,0.0,4.2
5220,498.26,7,0.0,134.5302
5221,212.94,3,0.0,57.4938
5222,706.86,7,0.0,197.9208
5223,114.95,5,0.0,2.299
5224,43.19,7,0.0,20.7312
5225,166.44,3,0.0,79.8912
5226,36.56,5,0.2,12.796
5227,186.144,6,0.2,60.4968
5228,353.568,2,0.2,-44.196
5229,81.98,2,0.0,40.1702
5230,14.624,2,0.2,5.1184
5231,697.16,5,0.2,8.7145
5232,30.93,1,0.0,12.6813
5233,27.496,7,0.2,9.2799
5234,605.34,6,0.0,145.2816
5235,210.008,1,0.2,2.6251
5236,54.96,3,0.0,15.9384
5237,164.22,3,0.0,50.9082
5238,362.94,3,0.0,36.294
5239,59.98,2,0.0,26.3912
5240,332.94,3,0.0,6.6588
5241,39.872,2,0.2,12.9584
5242,13.68,2,0.0,3.6936
5243,3.318,3,0.8,-5.6406
5244,10.44,1,0.0,4.8024
5245,136.464,2,0.2,15.3522
5246,333.576,3,0.2,33.3576
5247,12.544,2,0.2,4.704
5248,20.768,8,0.8,-52.9584
5249,43.5,3,0.0,10.875
5250,12.576,4,0.2,4.0872
5251,249.95,5,0.0,19.996
5252,49.12,4,0.0,23.0864
5253,182.91,3,0.0,53.0439
5254,107.648,2,0.2,33.64
5255,99.372,2,0.3,-7.098
5256,33.568,2,0.2,-5.4548
5257,10.56,2,0.0,4.752
5258,38.88,6,0.0,18.6624
5259,35.2,5,0.0,16.544
5260,45.528,3,0.2,15.9348
5261,196.776,3,0.2,14.7582
5262,2.92,2,0.8,-4.818
5263,200.795,1,0.3,-22.948
5264,46.688,4,0.2,-2.918
5265,21.864,3,0.2,3.5529
5266,11.76,2,0.0,5.7624
5267,167.94,3,0.0,82.2906
5268,3.89,1,0.0,1.0114
5269,52.44,4,0.0,24.1224
5270,32.36,4,0.0,11.6496
5271,406.6,5,0.0,113.848
5272,27.92,4,0.0,8.0968
5273,399.672,7,0.2,-14.9877
5274,3.744,4,0.7,-2.6208
5275,715.2,3,0.0,178.8
5276,159.8,4,0.0,70.312
5277,44.75,5,0.0,8.5025
5278,340.116,6,0.3,-9.7176
5279,105.52,4,0.0,48.5392
5280,13.48,1,0.0,1.8872
5281,85.52,2,0.0,22.2352
5282,6.16,2,0.0,2.9568
5283,36.84,3,0.0,17.3148
5284,15.84,3,0.0,0.0
5285,44.4,3,0.0,22.2
5286,21.24,9,0.2,7.434
5287,9.552,8,0.7,-7.3232
5288,89.991,3,0.7,-152.9847
5289,163.96,4,0.0,80.3404
5290,17.904,2,0.2,6.2664
5291,966.7,5,0.3,-13.81
5292,182.112,6,0.2,61.4628
5293,4.464,1,0.2,0.3348
5294,51.588,1,0.4,-15.4764
5295,50.4,8,0.0,23.184
5296,89.568,2,0.2,32.4684
5297,14.89,1,0.0,4.0203
5298,543.92,8,0.0,135.98
5299,4.08,2,0.0,1.9176
5300,18.9,3,0.0,8.694
5301,2275.5,10,0.0,386.835
5302,1979.7,6,0.0,653.301
5303,62.1,6,0.0,29.808
5304,37.296,2,0.3,-1.0656
5305,8.544,2,0.6,-7.476
5306,68.95,5,0.0,28.959
5307,296.37,3,0.0,80.0199
5308,39.98,2,0.0,1.999
5309,191.058,3,0.3,-46.3998
5310,13.04,5,0.2,3.912
5311,1525.188,6,0.8,-2287.782
5312,9.216,4,0.2,3.3408
5313,28.048,2,0.2,3.506
5314,64.96,2,0.0,21.4368
5315,30.56,4,0.0,14.9744
5316,187.056,9,0.2,11.691
5317,11.808,2,0.2,1.3284
5318,9.656,1,0.2,1.5691
5319,20.736,4,0.2,7.2576
5320,27.36,3,0.7,-21.888
5321,2314.116,7,0.4,-1002.7836
5322,34.236,4,0.7,-26.2476
5323,19.76,2,0.2,5.928
5324,15.96,2,0.0,7.98
5325,16.9,5,0.0,6.253
5326,25.08,6,0.0,9.0288
5327,6.68,2,0.0,2.004
5328,19.44,3,0.0,9.3312
5329,31.92,2,0.2,2.394
5330,33.568,2,0.2,11.7488
5331,63.94,1,0.0,24.9366
5332,60.6,5,0.2,20.4525
5333,22.72,4,0.0,6.5888
5334,10.68,4,0.0,4.0584
5335,17.34,3,0.0,8.4966
5336,3.38,1,0.0,1.5548
5337,26.976,4,0.2,8.7672
5338,307.776,7,0.2,111.5688
5339,244.55,5,0.0,4.891
5340,12.24,6,0.0,5.7528
5341,13.98,2,0.0,6.0114
5342,899.95,5,0.0,53.997
5343,1.632,1,0.2,0.5508
5344,267.96,5,0.2,16.7475
5345,31.95,1,0.0,2.2365
5346,725.84,4,0.0,210.4936
5347,10.896,3,0.2,3.9498
5348,8.544,2,0.2,2.8836
5349,32.34,3,0.0,15.5232
5350,39.9,5,0.0,19.95
5351,143.856,9,0.2,48.5514
5352,41.92,4,0.2,15.196
5353,329.584,2,0.2,37.0782
5354,87.28,8,0.0,41.0216
5355,279.456,6,0.2,20.9592
5356,8.0,2,0.0,3.84
5357,27.24,5,0.2,9.534
5358,16.36,1,0.0,1.636
5359,15.78,2,0.0,0.6312
5360,45.98,2,0.0,12.8744
5361,198.272,8,0.2,-32.2192
5362,720.76,5,0.2,54.057
5363,70.56,6,0.0,23.9904
5364,81.96,2,0.0,22.9488
5365,64.864,4,0.2,6.4864
5366,151.192,1,0.2,13.2293
5367,88.776,3,0.2,7.7679
5368,11.56,4,0.0,5.4332
5369,15.58,1,0.0,3.895
5370,85.056,3,0.2,28.7064
5371,273.96,2,0.0,71.2296
5372,306.9,3,0.0,79.794
5373,15.552,3,0.2,5.4432
5374,347.361,7,0.3,-69.4722
5375,10.368,2,0.2,3.6288
5376,98.16,6,0.0,9.816
5377,31.44,3,0.0,7.86
5378,348.488,7,0.2,117.6147
5379,172.736,4,0.2,-30.2288
5380,15.54,3,0.0,7.6146
5381,105.552,6,0.2,35.6238
5382,25.92,5,0.2,9.072
5383,15.808,8,0.2,5.3352
5384,10.368,2,0.2,3.7584
5385,358.2,3,0.4,41.79
5386,545.916,14,0.4,72.7888
5387,40.41,9,0.0,18.5886
5388,167.976,3,0.2,10.4985
5389,109.53,3,0.0,47.0979
5390,9.82,2,0.0,4.8118
5391,26.352,3,0.2,9.5526
5392,22.5,6,0.0,10.8
5393,9.96,2,0.0,4.5816
5394,213.08,7,0.0,102.2784
5395,1025.88,6,0.0,235.9524
5396,21.98,7,0.0,9.891
5397,63.2,5,0.0,23.384
5398,39.0,12,0.0,11.31
5399,2.907,3,0.7,-2.0349
5400,556.665,5,0.15,6.549
5401,71.98,2,0.0,15.1158
5402,79.98,2,0.0,26.3934
5403,24.672,4,0.2,7.71
5404,3.744,1,0.2,1.3104
5405,445.96,5,0.2,55.745
5406,36.24,1,0.0,15.2208
5407,10.65,3,0.0,5.0055
5408,87.92,4,0.0,40.4432
5409,22.424,1,0.2,8.409
5410,90.48,3,0.2,33.93
5411,42.76,1,0.0,11.1176
5412,10.08,7,0.2,3.528
5413,101.34,3,0.0,8.1072
5414,224.75,5,0.0,62.93
5415,73.176,6,0.8,-197.5752
5416,20.736,4,0.2,7.2576
5417,39.984,2,0.2,-8.9964
5418,15.36,2,0.0,7.68
5419,36.288,7,0.2,12.7008
5420,150.384,2,0.2,15.0384
5421,280.782,3,0.4,-60.8361
5422,31.984,2,0.2,1.1994
5423,11.232,3,0.2,3.9312
5424,26.4,5,0.0,11.88
5425,3.52,2,0.0,1.0208
5426,1649.95,5,0.0,659.98
5427,111.9,6,0.0,51.474
5428,599.165,5,0.15,35.245
5429,46.53,3,0.0,12.0978
5430,31.984,2,0.2,1.999
5431,161.568,2,0.2,16.1568
5432,4.064,1,0.2,1.3716
5433,6.216,4,0.7,-4.9728
5434,8.896,4,0.2,0.6672
5435,1640.7,5,0.0,459.396
5436,270.0,3,0.0,97.2
5437,19.52,2,0.2,5.368
5438,9.81,5,0.7,-6.867
5439,213.216,3,0.2,15.9912
5440,588.784,2,0.2,183.995
5441,2.064,1,0.2,0.1548
5442,6.368,2,0.2,2.388
5443,99.6,1,0.0,36.852
5444,62.296,13,0.2,21.0249
5445,10.71,3,0.0,2.7846
5446,20.936,1,0.2,7.0659
5447,33.0,6,0.0,8.25
5448,249.95,5,0.0,87.4825
5449,357.93,3,0.0,7.1586
5450,57.4,5,0.0,10.906
5451,331.96,2,0.0,149.382
5452,40.56,2,0.0,12.9792
5453,86.2,5,0.0,24.998
5454,38.016,6,0.2,13.7808
5455,8.384,1,0.2,0.7336
5456,6.848,2,0.2,0.7704
5457,19.6,5,0.0,9.604
5458,68.46,2,0.0,20.538
5459,13.344,6,0.2,4.3368
5460,1478.272,8,0.2,92.392
5461,16.272,1,0.2,-3.8646
5462,9.24,3,0.0,4.4352
5463,32.34,10,0.7,-23.716
5464,56.064,4,0.2,19.6224
5465,108.72,5,0.2,36.693
5466,181.47,5,0.7,-320.597
5467,16.176,3,0.2,6.066
5468,122.352,3,0.2,13.7646
5469,585.552,3,0.2,73.194
5470,19.44,3,0.0,9.3312
5471,123.92,5,0.2,9.294
5472,13.36,5,0.2,4.008
5473,78.256,2,0.2,-17.6076
5474,102.018,7,0.7,-183.6324
5475,750.68,2,0.0,37.534
5476,44.4,3,0.0,22.2
5477,84.55,5,0.0,22.8285
5478,17.94,3,0.0,8.7906
5479,128.4,3,0.0,62.916
5480,1.869,1,0.7,-1.3083
5481,103.192,1,0.2,11.6091
5482,36.0,2,0.0,6.48
5483,239.96,4,0.0,115.1808
5484,40.68,2,0.0,0.4068
5485,419.136,4,0.2,-68.1096
5486,23.472,3,0.2,7.6284
5487,3.592,4,0.8,-6.286
5488,23.976,3,0.2,-5.6943
5489,6.264,3,0.2,2.0358
5490,20.808,3,0.2,1.8207
5491,218.352,3,0.2,-19.1058
5492,18.16,2,0.2,1.816
5493,7.36,2,0.0,0.1472
5494,41.4,4,0.0,19.872
5495,411.332,4,0.15,-4.8392
5496,7.656,4,0.7,-6.1248
5497,63.92,2,0.2,19.176
5498,6.56,2,0.0,1.9024
5499,7.83,3,0.0,3.6018
5500,41.9,2,0.0,8.799
5501,664.146,6,0.1,88.5528
5502,8.96,2,0.0,4.3904
5503,3.312,1,0.2,0.6624
5504,20.136,3,0.2,1.2585
5505,8.856,3,0.2,2.8782
5506,859.2,4,0.4,-186.16
5507,61.96,2,0.0,27.882
5508,17.92,4,0.0,8.6016
5509,145.9,5,0.0,62.737
5510,56.704,2,0.2,19.1376
5511,11.12,2,0.2,3.475
5512,32.896,4,0.2,11.1024
5513,22.776,3,0.2,7.6869
5514,239.97,3,0.0,2.3997
5515,160.32,2,0.0,44.8896
5516,128.85,3,0.0,3.8655
5517,1319.96,4,0.0,527.984
5518,239.96,10,0.3,-10.284
5519,54.768,2,0.2,6.846
5520,13.392,3,0.2,3.1806
5521,23.92,5,0.2,8.671
5522,255.968,4,0.2,-28.7964
5523,21.552,6,0.2,7.0044
5524,58.24,4,0.0,15.7248
5525,80.28,12,0.0,36.9288
5526,9.78,2,0.0,4.0098
5527,1.81,1,0.0,0.6516
5528,37.94,2,0.0,18.2112
5529,79.96,5,0.2,27.986
5530,115.296,3,0.2,40.3536
5531,2479.96,4,0.0,743.988
5532,179.94,6,0.0,75.5748
5533,26.85,3,0.0,5.1015
5534,323.37,3,0.0,129.348
5535,59.94,3,0.0,28.1718
5536,64.14,3,0.0,30.7872
5537,11.67,3,0.0,5.6016
5538,12.96,2,0.0,6.2208
5539,17.43,3,0.0,8.0178
5540,181.986,2,0.3,-54.5958
5541,1.592,2,0.8,-2.6268
5542,22.344,3,0.2,2.5137
5543,455.97,6,0.5,-218.8656
5544,10.44,6,0.7,-7.656
5545,5.214,2,0.7,-4.1712
5546,67.4,5,0.0,17.524
5547,25.16,2,0.0,10.5672
5548,126.56,4,0.2,47.46
5549,43.68,3,0.0,11.7936
5550,139.93,7,0.0,34.9825
5551,2.672,1,0.2,0.334
5552,16.656,6,0.2,-3.123
5553,79.512,3,0.2,20.8719
5554,36.288,7,0.2,12.7008
5555,67.9932,1,0.32,-12.9987
5556,10.16,2,0.0,3.4544
5557,6.16,2,0.0,1.9712
5558,56.3,2,0.0,15.764
5559,6.48,1,0.0,3.1104
5560,1325.85,5,0.0,238.653
5561,14.94,3,0.0,6.8724
5562,34.54,1,0.0,17.27
5563,2999.95,5,0.0,1439.976
5564,64.12,4,0.0,30.7776
5565,19.456,4,0.2,2.1888
5566,209.986,2,0.3,8.9994
5567,29.76,5,0.2,1.86
5568,89.768,1,0.3,-2.5648
5569,959.984,2,0.2,335.9944
5570,15.552,3,0.2,5.6376
5571,34.36,1,0.2,-7.3015
5572,98.376,3,0.2,35.6613
5573,29.94,4,0.7,-23.952
5574,17.472,3,0.2,5.6784
5575,36.738,1,0.4,-9.1845
5576,179.94,2,0.4,-44.985
5577,383.64,6,0.0,122.7648
5578,56.52,3,0.0,15.8256
5579,6.56,2,0.0,1.9024
5580,243.92,5,0.2,-15.245
5581,47.52,9,0.0,22.8096
5582,19.98,1,0.0,8.5914
5583,8.0,5,0.0,3.44
5584,6.16,2,0.0,1.9712
5585,83.56,4,0.0,1.6712
5586,546.06,3,0.0,163.818
5587,269.49,3,0.0,5.3898
5588,10.9,5,0.0,3.597
5589,6.096,2,0.2,2.2098
5590,34.05,3,0.0,9.534
5591,352.38,2,0.0,81.0474
5592,245.98,2,0.0,27.0578
5593,18.94,1,0.0,9.47
5594,59.913,7,0.7,-45.9333
5595,391.98,2,0.0,109.7544
5596,437.85,3,0.0,131.355
5597,68.62,2,0.0,32.2514
5598,25.02,3,0.0,6.5052
5599,10.71,3,0.0,2.7846
5600,55.984,2,0.2,4.1988
5601,14.48,5,0.2,4.887
5602,142.488,3,0.2,-3.5622
5603,14.16,1,0.2,1.062
5604,79.92,5,0.2,27.972
5605,590.352,6,0.2,206.6232
5606,17.088,2,0.2,1.068
5607,98.392,1,0.2,-11.0691
5608,11.05,5,0.0,2.9835
5609,7.78,2,0.0,2.0228
5610,659.9,2,0.0,217.767
5611,53.04,3,0.2,-4.641
5612,843.9,2,0.0,371.316
5613,1496.16,9,0.0,224.424
5614,117.96,2,0.0,5.898
5615,21.3,5,0.0,8.733
5616,1040.8,5,0.0,281.016
5617,29.34,6,0.0,7.9218
5618,19.52,2,0.2,5.368
5619,443.92,4,0.0,8.8784
5620,499.95,5,0.0,174.9825
5621,3.04,1,0.0,1.0336
5622,201.96,2,0.0,50.49
5623,68.64,11,0.0,17.16
5624,100.0,4,0.0,21.0
5625,359.98,2,0.0,21.5988
5626,6.16,2,0.0,2.9568
5627,2348.82,9,0.0,399.2994
5628,13.872,6,0.2,4.6818
5629,273.552,3,0.2,-13.6776
5630,815.292,9,0.4,-339.705
5631,234.45,3,0.0,103.158
5632,1256.22,6,0.0,75.3732
5633,17.46,2,0.0,8.2062
5634,10.528,7,0.2,3.6848
5635,152.8,5,0.0,76.4
5636,82.56,5,0.2,28.896
